"uniprot","uniprot_id","protein","gene","description","n_seq","sum_spectra","is_keratin","CR006_T1","CR008_T1","CR009_T1","CR009_T2","CR010_T1","CR010_T2","CR015_T1","CR015_T2","CR017_T1","CR017_T2","CR018_T1","CR018_T2","CR022_T1","CR022_T2","CR072_T1","CR072_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC","CI.L","CI.R","average_intensity","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR","Pi.Val","adj.Pi.Val","DE.adj","DE.nom","DE.pi"
"Q86XP0","Q86XP0","PA24D_HUMAN","PLA2G4D","Cytosolic phospholipase A2 delta",1,1,FALSE,21.7902534428989,22.2934613890958,22.2160780922664,22.172784637556,22.3956889934246,21.6285193485193,20.9449165377063,22.7133893440542,21.8743359765843,21.4039814445615,19.6222101443574,22.1805811519615,22.6346671328967,22.0274160333079,22.6991841971185,22.5218376258119,22.2828594352985,22.4708413329645,21.9436971686771,21.1066180772108,21.3164370990314,21.6142188072852,-1.2875927950547,-2.37057938860526,-0.204606201504145,21.902453518754,-2.47894974122413,-4.38542363570454,0.0221399237425334,0.996101305024912,-1,0,0.00218438948247448,0.99498288531528,"NDE","DOWN","NDE"
"Q92783","Q92783","STAM1_HUMAN","STAM","Signal transducing adapter molecule 1",1,1,FALSE,16.9652171663881,19.038892957056,NA,20.8044477006504,20.86977732766,NA,18.9361667958643,19.3296670564986,16.1553038025955,21.4875845246299,NA,21.7736942259162,18.5276795404431,NA,NA,18.7171306705588,NA,NA,19.5911140192217,21.0543044929707,NA,20.4806374344441,-2.64051096944975,-4.85896938881921,-0.422052550080292,19.552258408207,-2.58999406704824,-4.45443109602442,0.0234714848996505,0.996101305024912,-1,0,0.00447960287769355,0.989738346937369,"NDE","DOWN","NDE"
