"uniprot","uniprot_id","protein","gene","description","n_seq","sum_spectra","is_keratin","CR006_T1","CR008_T1","CR009_T1","CR009_T2","CR010_T1","CR010_T2","CR015_T1","CR015_T2","CR017_T1","CR017_T2","CR018_T1","CR018_T2","CR022_T1","CR022_T2","CR072_T1","CR072_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC","CI.L","CI.R","average_intensity","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR","Pi.Val","adj.Pi.Val","DE.adj","DE.nom","DE.pi"
"P00915","P00915","CAH1_HUMAN","CA1","Carbonic anhydrase 1",6,6,FALSE,24.0434284243256,23.1472653369038,22.270604875243,22.383201536979,22.6993920737958,21.8164995338969,22.0534866387874,22.5656581497252,22.908602615194,21.8323278001192,23.6571289966557,23.548647091411,23.3592608470218,23.0630537470034,21.6009752159411,21.611028928707,21.6734844956386,21.767447652472,23.0652941919181,23.04249798596,24.5092965412883,23.0823384331352,-1.22722407408223,-1.96841665074439,-0.486031497420067,22.7136782323692,-3.4526332886927,-4.23478246927446,0.00250119934490601,0.715923086596301,-1,0,0.1781114877949,0.663572702697469,"NDE","DOWN","NDE"
"P30043","P30043","BLVRB_HUMAN","BLVRB","Flavin reductase (NADPH)",4,4,FALSE,19.8812844687544,18.4614803585289,17.8221492302935,17.6667322307469,18.2516366052535,15.9986606224049,17.7876812214186,18.4648981302478,18.6176613194212,17.5505355296511,19.3808733864255,18.8773683634241,19.2709142930182,19.0093734758411,17.840549070382,17.4135199346532,18.3733768252649,18.7377172360131,18.8398297902558,18.6799891051401,19.66562765644,18.6148427327798,-1.01128780253088,-1.90952267247939,-0.113052932582382,18.4184864357436,-2.34769949708403,-4.41190504278794,0.029232271153103,0.995053692965587,-1,0,0.00217779225305212,0.994997999898809,"NDE","DOWN","NDE"
"Q9HDC9","Q9HDC9","APMAP_HUMAN","APMAP","Adipocyte plasma membrane-associated protein",8,8,FALSE,19.0748586960829,20.3092790368797,19.3799122179556,19.1332582168944,20.5380837440718,19.90957147407,18.6843332058737,18.5191266948319,18.7935305835937,18.9219427178405,20.6254872747067,20.5749938400961,20.0714278644729,20.089599162128,19.4584092502584,18.7200330504871,17.3650125400351,18.2713248836889,21.0272688470235,21.0578446794349,19.6804233166314,19.8591370197336,-1.48187016239219,-2.49993961530007,-0.463800709484304,19.5484026507632,-3.03522153785736,-4.30052514676011,0.00650839169633001,0.715923086596301,-1,0,0.215069199599858,0.609439782607335,"NDE","DOWN","NDE"
