uniprot_id,gene,n_miss,pct_miss,mean_int,class
Q14204,DYNC1H1,0,0,20.11704318517295,Complete
Q14103,HNRNPD,0,0,20.03229389746233,Complete
Q9Y6H1,CHCHD2,1,2.564102564102564,20.053029800752743,MAR
Q12988,HSPB3,4,10.256410256410255,20.053987872054357,MNAR
P51648,ALDH3A2,0,0,20.052586318820836,Complete
Q86VP6,CAND1,0,0,19.831083147342326,Complete
P55268,LAMB2,5,12.82051282051282,19.128316125312164,MNAR
O43920,NDUFS5,0,0,19.919174967545676,Complete
Q15555,MAPRE2,3,7.6923076923076925,20.029252942887396,MAR
Q9UFN0,NIPSNAP3A,4,10.256410256410255,19.94187534692453,MNAR
Q13698,CACNA1S,7,17.94871794871795,20.047069435081244,MNAR
Q99714,HSD17B10,0,0,20.06253835632893,Complete
O95298,NDUFC2,7,17.94871794871795,20.037879593268293,MNAR
P30405,PPIF,0,0,19.823439486062806,Complete
Q15435,PPP1R7,0,0,20.041015644538646,Complete
Q13526,PIN1,2,5.128205128205128,19.895504235179747,MAR
P55290,CDH13,0,0,20.000341023014755,Complete
Q13418,ILK,0,0,19.870363227611936,Complete
O14653,GOSR2,10,25.64102564102564,19.914663155589185,MNAR
P20810,CAST,0,0,19.768852464159707,Complete
O43776,NARS1,0,0,20.05187104635678,Complete
P27348,YWHAQ,0,0,19.9012828203548,Complete
P10636,MAPT,0,0,19.98580162112839,Complete
Q9BS26,ERP44,0,0,19.93747575405085,Complete
Q9NX14,NDUFB11,0,0,19.88288114373358,Complete
Q9UQ80,PA2G4,0,0,19.920747349892697,Complete
P46940,IQGAP1,0,0,19.692615044888782,Complete
O00629,KPNA4,1,2.564102564102564,20.015759405718306,MAR
P07858,CTSB,0,0,19.739628033132643,Complete
P51812,RPS6KA3,1,2.564102564102564,19.997127411623552,MAR
Q99757,TXN2,1,2.564102564102564,19.922300581792083,MAR
P25325,MPST,0,0,19.827383115942375,Complete
Q13510,ASAH1,0,0,19.499113954073966,Complete
O75822,EIF3J,1,2.564102564102564,19.937044753968447,MAR
P03886,MT-ND1,6,15.384615384615385,19.78549525062789,MNAR
O75891,ALDH1L1,0,0,19.902453176981624,Complete
P51553,IDH3G,2,5.128205128205128,19.8839453633566,MAR
O43852,CALU,0,0,19.845889918191435,Complete
O00159,MYO1C,0,0,19.458713044900612,Complete
Q9Y6E2,BZW2,2,5.128205128205128,19.783395036972593,MAR
O95747,OXSR1,0,0,19.875629907960022,Complete
O14773,TPP1,3,7.6923076923076925,19.587462407968186,MAR
Q96MG2,JSRP1,3,7.6923076923076925,19.893233746937373,MAR
Q16816,PHKG1,3,7.6923076923076925,19.881822998881542,MAR
P14406,COX7A2,4,10.256410256410255,19.89944796089913,MNAR
P03915,MT-ND5,2,5.128205128205128,19.847767364726035,MAR
P28482,MAPK1,0,0,19.93395757398901,Complete
P35270,SPR,0,0,19.80181985107298,Complete
O94826,TOMM70,1,2.564102564102564,19.837568487682432,MAR
Q08623,PUDP,2,5.128205128205128,19.72347930638258,MAR
P23142,FBLN1,0,0,19.315379151696973,Complete
O15173,PGRMC2,0,0,19.85596402801036,Complete
P53004,BLVRA,0,0,19.75550974313799,Complete
O00299,CLIC1,0,0,19.450069203875778,Complete
Q9UI09,NDUFA12,0,0,19.719639061690206,Complete
Q8WTS6,SETD7,1,2.564102564102564,19.901639278483483,MAR
Q15124,PGM5,0,0,19.844870237545745,Complete
P47755,CAPZA2,0,0,19.79510340789041,Complete
Q99807,COQ7,2,5.128205128205128,19.83611448862712,MAR
P55010,EIF5,0,0,19.88278483046155,Complete
O76070,SNCG,8,20.51282051282051,18.42615194395683,MNAR
P14866,HNRNPL,2,5.128205128205128,19.741794921384887,MAR
Q9BW30,TPPP3,0,0,19.646695522576778,Complete
P48556,PSMD8,1,2.564102564102564,19.886772881615997,MAR
O43708,GSTZ1,2,5.128205128205128,19.840263439329284,MAR
Q7Z406,MYH14,4,10.256410256410255,19.818259264002872,MNAR
Q01082,SPTBN1,0,0,19.20873013988124,Complete
P21397,MAOA,0,0,19.599316933980706,Complete
P10301,RRAS,0,0,19.662070941906983,Complete
P30740,SERPINB1,0,0,19.892981720263148,Complete
P14868,DARS1,0,0,19.82640795612863,Complete
P61019,RAB2A,0,0,19.839574437470773,Complete
P63151,PPP2R2A,0,0,19.889263947344332,Complete
Q9NR28,DIABLO,1,2.564102564102564,19.823778088728503,MAR
Q9NZJ6,COQ3,1,2.564102564102564,19.646343839681045,MAR
Q96FV2,SCRN2,0,0,19.82515673157706,Complete
Q8IWX7,UNC45B,2,5.128205128205128,19.841732451714257,MAR
P61163,ACTR1A,0,0,19.91064258511069,Complete
P61925,PKIA,5,12.82051282051282,19.88867715911678,MNAR
Q14914,PTGR1,1,2.564102564102564,19.796709208720497,MAR
Q9Y3F4,STRAP,0,0,19.870518912344348,Complete
P30837,ALDH1B1,1,2.564102564102564,19.68320869435965,MAR
P11940,PABPC1,0,0,19.865605388802766,Complete
P48506,GCLC,0,0,19.405868915625014,Complete
Q9UM22,EPDR1,0,0,19.790742822136448,Complete
P15880,RPS2,0,0,19.862155993490305,Complete
Q96KP4,CNDP2,0,0,19.721828399110343,Complete
Q5VST9,OBSCN,6,15.384615384615385,19.71860198702994,MNAR
P08697,SERPINF2,0,0,19.077130946158142,Complete
Q99627,COPS8,0,0,19.799142465658196,Complete
P02747,C1QC,5,12.82051282051282,19.00576605826357,MNAR
P62753,RPS6,1,2.564102564102564,19.528571115387592,MAR
P62269,RPS18,0,0,19.858108209000143,Complete
O60493,SNX3,0,0,19.75381460247575,Complete
Q8N1G4,LRRC47,0,0,19.820657741123718,Complete
Q92629,SGCD,0,0,19.80350373384331,Complete
O75832,PSMD10,0,0,19.766395578892336,Complete
P17980,PSMC3,0,0,19.757204612655208,Complete
O95169,NDUFB8,4,10.256410256410255,19.728747236031626,MNAR
Q15848,ADIPOQ,1,2.564102564102564,19.788005452769152,MAR
P35998,PSMC2,0,0,19.787298629668832,Complete
Q16543,CDC37,0,0,19.537785640076233,Complete
O14737,PDCD5,1,2.564102564102564,19.774717805987535,MAR
Q99436,PSMB7,0,0,19.619507835871993,Complete
P02750,LRG1,0,0,19.083524262650897,Complete
P19971,TYMP,4,10.256410256410255,18.940968619547533,MAR
Q96FW1,OTUB1,0,0,19.82154486225489,Complete
P62993,GRB2,1,2.564102564102564,19.78497325172105,MAR
Q16762,TST,0,0,19.686743547460384,Complete
P04843,RPN1,0,0,19.75943056283631,Complete
Q9Y4W6,AFG3L2,3,7.6923076923076925,19.687660688862692,MAR
Q5VYK3,ECPAS,1,2.564102564102564,19.768161288323814,MAR
Q14847,LASP1,3,7.6923076923076925,19.08154715165366,MAR
P11532,DMD,1,2.564102564102564,19.73464503817143,MAR
P03891,MT-ND2,7,17.94871794871795,19.729795307099437,MNAR
Q9ULC4,MCTS1,1,2.564102564102564,19.745049498908372,MAR
P31943,HNRNPH1,0,0,19.70120936331363,Complete
O43598,DNPH1,4,10.256410256410255,19.73296141206727,MNAR
P62857,RPS28,1,2.564102564102564,19.60009368013284,MAR
P00966,ASS1,0,0,19.52003694956952,Complete
Q04446,GBE1,0,0,19.74094039370067,Complete
P29972,AQP1,5,12.82051282051282,19.157817783086603,MNAR
Q9H9P8,L2HGDH,4,10.256410256410255,19.64188135424577,MNAR
P41567,EIF1,0,0,19.70479887965141,Complete
Q15370,ELOB,0,0,19.735820525268316,Complete
P16298,PPP3CB,2,5.128205128205128,19.7294666195791,MAR
O00505,KPNA3,2,5.128205128205128,19.678090463202764,MAR
Q13630,TSTA3,2,5.128205128205128,18.897255804949097,MAR
P16989,YBX3,0,0,19.64285334392246,Complete
Q15084,PDIA6,0,0,19.55369645634006,Complete
Q9HDC9,APMAP,0,0,19.195371597374486,Complete
Q07020,RPL18,0,0,19.68739936549878,Complete
P04216,THY1,7,17.94871794871795,18.80570574059199,MNAR
Q15121,PEA15,4,10.256410256410255,18.92865659896177,MAR
Q9Y5L4,TIMM13,1,2.564102564102564,19.582101077082946,MAR
Q9NQR4,NIT2,0,0,19.727655832960536,Complete
Q6IAN0,DHRS7B,4,10.256410256410255,19.68041063847379,MNAR
P0C0L4,C4A,7,17.94871794871795,18.855005270789558,MNAR
O95336,PGLS,0,0,19.133784308917942,Complete
O00487,PSMD14,1,2.564102564102564,19.595641869162016,MAR
Q96MF6,COQ10A,4,10.256410256410255,19.541213553525477,MNAR
Q15642,TRIP10,1,2.564102564102564,19.69547898060004,MAR
Q9BXI3,NT5C1A,5,12.82051282051282,19.640638933093687,MNAR
Q15366,PCBP2,0,0,19.618674694030403,Complete
Q14011,CIRBP,0,0,19.633610859346415,Complete
Q02221,COX6A2,10,25.64102564102564,19.18523664035891,MNAR
P67936,TPM4,0,0,19.069043870067606,Complete
O00217,NDUFS8,2,5.128205128205128,19.53257130820242,MAR
Q9NVS9,PNPO,1,2.564102564102564,19.607674023238587,MAR
Q9BXK5,BCL2L13,1,2.564102564102564,19.60171050305954,MAR
Q13310,PABPC4,3,7.6923076923076925,19.668023580573962,MAR
P46019,PHKA2,5,12.82051282051282,19.51626312416599,MNAR
P12429,ANXA3,0,0,19.613249447949705,Complete
Q8WW22,DNAJA4,2,5.128205128205128,19.582616112413504,MAR
P05165,PCCA,3,7.6923076923076925,19.551832269181002,MAR
Q01105,SET,0,0,19.5743496278656,Complete
Q93100,PHKB,4,10.256410256410255,19.581258736661407,MNAR
Q9BT78,COPS4,0,0,19.641376820637127,Complete
P48637,GSS,0,0,19.505011306171962,Complete
Q96C23,GALM,0,0,19.553833148871117,Complete
P62081,RPS7,0,0,19.437221374664773,Complete
Q9BVK6,TMED9,7,17.94871794871795,19.515495132081465,MNAR
O15145,ARPC3,0,0,19.197415629970994,Complete
P62701,RPS4X,0,0,19.618371233063474,Complete
Q9NUQ9,FAM49B,0,0,19.585385970598352,Complete
O00764,PDXK,0,0,19.405058120643623,Complete
Q13424,SNTA1,3,7.6923076923076925,19.6128998552348,MAR
Q02952,AKAP12,0,0,18.889874336713017,Complete
Q7L5N1,COPS6,1,2.564102564102564,19.614885490394123,MAR
P08572,COL4A2,8,20.51282051282051,18.40862644196483,MNAR
O95292,VAPB,0,0,19.532530988791525,Complete
Q16595,FXN,3,7.6923076923076925,19.542377609782132,MAR
P62847,RPS24,1,2.564102564102564,19.554847923020237,MAR
Q9UL25,RAB21,0,0,19.51612207238581,Complete
Q15046,KARS1,1,2.564102564102564,19.574212824161524,MAR
Q8IWW8,ADHFE1,1,2.564102564102564,19.37205186115313,MAR
P17568,NDUFB7,3,7.6923076923076925,19.50646723902488,MAR
A6NCE7,MAP1LC3B2,0,0,19.50299601675348,Complete
P13473,LAMP2,0,0,19.487473831540658,Complete
Q13554,CAMK2B,4,10.256410256410255,19.56160864723509,MNAR
Q99873,PRMT1,3,7.6923076923076925,19.5496695737388,MAR
Q16881,TXNRD1,0,0,19.52929051096812,Complete
P15088,CPA3,1,2.564102564102564,19.285392479158052,MAR
P98160,HSPG2,0,0,19.101318930449573,Complete
Q9BXW7,HDHD5,3,7.6923076923076925,19.435739878145785,MAR
P05156,CFI,1,2.564102564102564,18.747612807873264,MAR
Q9H2U2,PPA2,0,0,19.502820769179156,Complete
Q9NVJ2,ARL8B,0,0,19.53744939660293,Complete
Q9H7Z7,PTGES2,2,5.128205128205128,19.45080760787116,MAR
O95573,ACSL3,1,2.564102564102564,19.47527275360452,MAR
Q9UBI6,GNG12,0,0,19.161974252459306,Complete
O60884,DNAJA2,0,0,19.467532169066743,Complete
P46776,RPL27A,0,0,19.263665442345648,Complete
O43396,TXNL1,0,0,19.479357102978454,Complete
Q9NYL2,MAP3K20,2,5.128205128205128,19.453861152983393,MAR
Q04917,YWHAH,0,0,19.424896301332765,Complete
P55060,CSE1L,0,0,19.457134382759843,Complete
Q92734,TFG,0,0,19.35646906122597,Complete
O60749,SNX2,0,0,19.228597033986414,Complete
Q8WUM4,PDCD6IP,0,0,19.436387144802314,Complete
P39019,RPS19,0,0,19.402048091770364,Complete
Q15257,PTPA,0,0,19.29964959889899,Complete
P59998,ARPC4,0,0,19.329720457987126,Complete
Q13363,CTBP1,9,23.076923076923077,19.4662979075044,MNAR
Q00059,TFAM,3,7.6923076923076925,19.362100858908324,MAR
O00264,PGRMC1,0,0,19.17009103118074,Complete
P30050,RPL12,0,0,19.345074425927475,Complete
O75223,GGCT,0,0,19.40603176699154,Complete
Q9UJ70,NAGK,0,0,19.365218156614826,Complete
Q93052,LPP,1,2.564102564102564,19.10289840299508,MAR
Q15102,PAFAH1B3,0,0,19.046739262341777,Complete
O15511,ARPC5,7,17.94871794871795,18.77274123814586,MNAR
Q9UHV9,PFDN2,0,0,19.326168362029247,Complete
P62829,RPL23,0,0,19.309990935040194,Complete
P42766,RPL35,5,12.82051282051282,19.119554901126005,MNAR
Q96CM8,ACSF2,0,0,19.337154484649552,Complete
O95182,NDUFA7,1,2.564102564102564,19.12657249263349,MAR
Q9UHY7,ENOPH1,2,5.128205128205128,19.405885705241836,MAR
Q13200,PSMD2,0,0,19.374613392341036,Complete
Q9Y570,PPME1,2,5.128205128205128,19.211745793570163,MAR
P14324,FDPS,0,0,19.343426245644025,Complete
P61201,COPS2,0,0,19.341432620898317,Complete
Q92841,DDX17,0,0,19.32462181836186,Complete
Q13326,SGCG,11,28.205128205128204,19.340327271356614,MNAR
Q8N4T8,CBR4,6,15.384615384615385,19.28076284976812,MNAR
Q9BZL1,UBL5,9,23.076923076923077,19.377747100040583,MNAR
Q9H9S4,CAB39L,11,28.205128205128204,19.280268757573683,MNAR
P35749,MYH11,1,2.564102564102564,18.989516685334564,MAR
P02462,COL4A1,14,35.8974358974359,18.326754331210484,MNAR
Q9HCP6,HHATL,6,15.384615384615385,19.257833900456827,MNAR
Q9H479,FN3K,1,2.564102564102564,19.17719310910184,MAR
O75368,SH3BGRL,0,0,18.6022166666008,Complete
P46939,UTRN,1,2.564102564102564,19.26037298433855,MAR
P31153,MAT2A,0,0,19.30564084067444,Complete
Q9UNM6,PSMD13,0,0,19.15217935930112,Complete
P20807,CAPN3,4,10.256410256410255,19.335406000699752,MNAR
P40429,RPL13A,0,0,19.202525982456958,Complete
O00232,PSMD12,0,0,19.308860879674803,Complete
P21964,COMT,0,0,19.2396548833919,Complete
Q02252,ALDH6A1,0,0,19.18394111280565,Complete
P12268,IMPDH2,2,5.128205128205128,19.31461171665409,MAR
Q9NZM1,MYOF,0,0,19.280516380634783,Complete
Q16401,PSMD5,4,10.256410256410255,19.125037501670608,MNAR
Q8N3L3,TXLNB,2,5.128205128205128,19.178276651283973,MAR
P56381,ATP5F1E,2,5.128205128205128,19.094726686053868,MAR
Q86X55,CARM1,5,12.82051282051282,19.2050845090249,MNAR
Q9H299,SH3BGRL3,2,5.128205128205128,18.65190168538862,MAR
Q16585,SGCB,4,10.256410256410255,19.255785487660653,MNAR
Q5VTT5,MYOM3,8,20.51282051282051,18.74533228051219,MNAR
Q9Y3I1,FBXO7,7,17.94871794871795,18.56546605967089,MNAR
Q02750,MAP2K1,0,0,19.260243048468233,Complete
P63167,DYNLL1,1,2.564102564102564,19.26519085711186,MAR
Q9Y6N5,SQOR,4,10.256410256410255,19.089504977535476,MNAR
Q9UL46,PSME2,1,2.564102564102564,19.08370932481572,MAR
O75131,CPNE3,0,0,19.218989420098488,Complete
Q9NTX5,ECHDC1,2,5.128205128205128,18.85160282564814,MAR
Q12797,ASPH,0,0,18.858791165330107,Complete
Q13555,CAMK2G,3,7.6923076923076925,19.24152265725129,MAR
Q9BUR5,APOO,1,2.564102564102564,18.964040694155667,MAR
Q9BR39,JPH2,4,10.256410256410255,19.248428819323124,MNAR
P20962,PTMS,1,2.564102564102564,18.823795680889788,MAR
Q13508,ART3,4,10.256410256410255,19.219492506369452,MNAR
P11047,LAMC1,5,12.82051282051282,18.373843166475105,MNAR
Q01130,SRSF2,0,0,19.11532310656735,Complete
Q14249,ENDOG,6,15.384615384615385,19.13594511743516,MNAR
O43760,SYNGR2,4,10.256410256410255,19.122915875942585,MNAR
P13010,XRCC5,0,0,19.17701897635214,Complete
Q9H6F2,TMEM38A,5,12.82051282051282,19.083265012591863,MNAR
Q9NRG7,SDR39U1,1,2.564102564102564,18.875091712456562,MAR
Q9NVH6,TMLHE,5,12.82051282051282,19.192981414329108,MNAR
P57105,SYNJ2BP,0,0,19.15463405102779,Complete
Q9BRC7,PLCD4,4,10.256410256410255,19.231413612693625,MNAR
Q13976,PRKG1,4,10.256410256410255,19.15822660656853,MNAR
O60313,OPA1,0,0,19.125211910971682,Complete
O75396,SEC22B,0,0,19.084488023597483,Complete
P55809,OXCT1,0,0,18.873668400258385,Complete
O15212,PFDN6,0,0,19.139069146070053,Complete
P30536,TSPO,0,0,19.010561236754295,Complete
P49419,ALDH7A1,0,0,19.10599043018461,Complete
O00231,PSMD11,0,0,19.155217352291963,Complete
O00429,DNM1L,0,0,19.116437129517756,Complete
P14543,NID1,7,17.94871794871795,18.52364884354769,MNAR
Q92506,HSD17B8,1,2.564102564102564,19.04132582211609,MAR
Q9BX66,SORBS1,7,17.94871794871795,18.206896520501758,MNAR
Q13442,PDAP1,0,0,19.110053778750117,Complete
P51991,HNRNPA3,0,0,18.675854339024234,Complete
P07305,H1-0,1,2.564102564102564,18.937289435853277,MAR
Q9NVD7,PARVA,1,2.564102564102564,18.787572580872368,MAR
P83111,LACTB,1,2.564102564102564,19.058451618048775,MAR
Q16658,FSCN1,0,0,18.60362245438848,Complete
Q9HDC5,JPH1,2,5.128205128205128,18.96833532396853,MAR
P62277,RPS13,3,7.6923076923076925,19.067925566084092,MAR
P62899,RPL31,0,0,18.921012118325866,Complete
Q15582,TGFBI,2,5.128205128205128,18.482077026459116,MAR
P46459,NSF,0,0,19.05013137655661,Complete
O14744,PRMT5,1,2.564102564102564,19.109563269339642,MAR
O60784,TOM1,0,0,19.017247700997128,Complete
P63302,SELENOW,6,15.384615384615385,19.10146743238383,MNAR
Q92905,COPS5,0,0,19.096788280051328,Complete
Q14118,DAG1,0,0,19.020321619728975,Complete
P49458,SRP9,11,28.205128205128204,19.083122003348763,MNAR
Q9HCU5,PREB,1,2.564102564102564,18.99253336326682,MAR
Q13561,DCTN2,0,0,19.028939981786145,Complete
P55036,PSMD4,0,0,19.048081895140093,Complete
P36776,LONP1,0,0,19.054899798027314,Complete
P35637,FUS,0,0,18.9911301653199,Complete
Q15417,CNN3,7,17.94871794871795,18.269894215234817,MNAR
O75128,COBL,6,15.384615384615385,19.009686599628942,MNAR
Q9Y3I0,RTCB,0,0,19.05388987919526,Complete
Q9UHD8,SEPTIN9,1,2.564102564102564,18.685846051921597,MAR
P63173,RPL38,0,0,18.914061055425815,Complete
P05198,EIF2S1,0,0,19.066518257394254,Complete
O43772,SLC25A20,1,2.564102564102564,19.01408845858423,MAR
Q07960,ARHGAP1,0,0,18.705278032530458,Complete
Q9UBW8,COPS7A,1,2.564102564102564,19.037996336205396,MAR
Q15369,ELOC,0,0,19.002106697343418,Complete
P11182,DBT,4,10.256410256410255,18.922638870692477,MAR
Q02338,BDH1,3,7.6923076923076925,18.747880259841466,MAR
P43034,PAFAH1B1,0,0,19.02676885745495,Complete
Q8TDX7,NEK7,1,2.564102564102564,18.982306720129365,MAR
P82909,MRPS36,10,25.64102564102564,18.949126086584936,MNAR
O43414,ERI3,2,5.128205128205128,19.017066625655737,MAR
P61081,UBE2M,0,0,18.89042990351725,Complete
P62917,RPL8,3,7.6923076923076925,18.76733633257713,MAR
O43181,NDUFS4,1,2.564102564102564,18.865797230399195,MAR
P08708,RPS17,3,7.6923076923076925,18.881248596868094,MAR
P61225,RAP2B,4,10.256410256410255,18.732342273922743,MAR
P49755,TMED10,0,0,18.883446041182882,Complete
Q9UN37,VPS4A,6,15.384615384615385,18.967784970259036,MNAR
Q16586,SGCA,4,10.256410256410255,18.991347087496667,MAR
P54646,PRKAA2,5,12.82051282051282,18.84460063013971,MNAR
Q9ULA0,DNPEP,0,0,18.95485699311474,Complete
O94903,PLPBP,0,0,18.87498831173295,Complete
P61106,RAB14,2,5.128205128205128,18.87720954683532,MAR
P26373,RPL13,0,0,18.76181473271175,Complete
P11233,RALA,0,0,18.791915315141992,Complete
P33176,KIF5B,0,0,18.883796112001498,Complete
Q99460,PSMD1,0,0,18.89385387336368,Complete
O60925,PFDN1,6,15.384615384615385,18.83878336041046,MNAR
Q8NBX0,SCCPDH,0,0,18.885654214450053,Complete
Q14BN4,SLMAP,4,10.256410256410255,18.888177052862318,MAR
Q92947,GCDH,9,23.076923076923077,18.823840099586093,MNAR
Q99685,MGLL,4,10.256410256410255,18.29909184886356,MAR
Q0VDG4,SCRN3,5,12.82051282051282,18.867779616407294,MNAR
Q9BV79,MECR,2,5.128205128205128,18.808123948213687,MAR
Q12931,TRAP1,1,2.564102564102564,18.865753526137762,MAR
O43583,DENR,9,23.076923076923077,18.876212871735785,MNAR
O94919,ENDOD1,0,0,18.870493545598354,Complete
Q9H8M1,COQ10B,5,12.82051282051282,18.65598542879045,MNAR
Q15019,SEPTIN2,0,0,18.75838688355378,Complete
P61086,UBE2K,0,0,18.90232598899137,Complete
P07814,EPRS1,0,0,18.89046960138831,Complete
Q13098,GPS1,1,2.564102564102564,18.89568008313328,MAR
Q9NVE7,PANK4,1,2.564102564102564,18.88104864268622,MAR
O43390,HNRNPR,0,0,18.813923999929166,Complete
O95782,AP2A1,0,0,18.70754911220975,Complete
Q6XQN6,NAPRT,1,2.564102564102564,18.79549826618208,MAR
P12955,PEPD,0,0,18.81920605217537,Complete
P50225,SULT1A1,3,7.6923076923076925,18.314754965646646,MAR
P63220,RPS21,0,0,18.83578060532221,Complete
Q9NZ08,ERAP1,1,2.564102564102564,18.79985414744229,MAR
Q969X5,ERGIC1,0,0,18.79606418629514,Complete
P62841,RPS15,9,23.076923076923077,17.353921609627214,MNAR
Q99541,PLIN2,5,12.82051282051282,18.7070067679577,MNAR
Q12805,EFEMP1,1,2.564102564102564,18.15215025262835,MAR
P26440,IVD,0,0,18.79311024935596,Complete
P18621,RPL17,3,7.6923076923076925,18.644684090266047,MAR
O60506,SYNCRIP,0,0,18.753171104965443,Complete
P26599,PTBP1,2,5.128205128205128,17.989951835793924,MAR
P62241,RPS8,0,0,18.820708685301973,Complete
Q8WW59,SPRYD4,2,5.128205128205128,18.77156027669213,MAR
Q9NY33,DPP3,0,0,18.746552674243453,Complete
O14618,CCS,1,2.564102564102564,18.529712105482304,MAR
P03928,MT-ATP8,4,10.256410256410255,18.57529825822067,MAR
Q9NX40,OCIAD1,7,17.94871794871795,18.85452240412409,MNAR
Q9HBL0,TNS1,0,0,18.311925935667098,Complete
Q14152,EIF3A,0,0,18.846073147560826,Complete
Q00577,PURA,1,2.564102564102564,18.708537594608828,MAR
Q9BSJ8,ESYT1,0,0,18.39181339388184,Complete
Q96I99,SUCLG2,0,0,18.651284963577925,Complete
P39656,DDOST,1,2.564102564102564,18.816838922585607,MAR
P26640,VARS1,1,2.564102564102564,18.773493027211913,MAR
P61353,RPL27,7,17.94871794871795,18.77453934131687,MNAR
Q13683,ITGA7,0,0,18.697369921690086,Complete
Q8TAT6,NPLOC4,0,0,18.813053633881843,Complete
P22830,FECH,2,5.128205128205128,18.754183716198547,MAR
Q9H4G4,GLIPR2,6,15.384615384615385,17.863355769326162,MNAR
Q9BZQ8,NIBAN1,2,5.128205128205128,18.740897358252187,MAR
Q96CN7,ISOC1,3,7.6923076923076925,18.76381227146789,MAR
Q9NUJ1,ABHD10,2,5.128205128205128,18.763628585364348,MAR
Q86Y39,NDUFA11,5,12.82051282051282,18.69647515449209,MNAR
Q9BYV2,TRIM54,4,10.256410256410255,18.81745149033681,MAR
P62318,SNRPD3,0,0,18.778936067078728,Complete
P23368,ME2,1,2.564102564102564,18.740907097712142,MAR
P43686,PSMC4,0,0,18.737251584403452,Complete
O00442,RTCA,2,5.128205128205128,18.786167762214564,MAR
O43674,NDUFB5,2,5.128205128205128,18.622722993088214,MAR
O94905,ERLIN2,0,0,18.74498194602132,Complete
O75340,PDCD6,1,2.564102564102564,18.673940939428576,MAR
Q9BS40,LXN,3,7.6923076923076925,18.058730277500548,MAR
Q15836,VAMP3,2,5.128205128205128,18.594785501256094,MAR
O95372,LYPLA2,0,0,18.739443708848942,Complete
P63027,VAMP2,1,2.564102564102564,18.46786364702508,MAR
P62424,RPL7A,0,0,18.695878788680222,Complete
P63279,UBE2I,0,0,18.666744851467723,Complete
Q86VF7,NRAP,5,12.82051282051282,18.659378687295423,MNAR
P62195,PSMC5,0,0,18.747032095052454,Complete
P54619,PRKAG1,1,2.564102564102564,18.650485251563506,MAR
P12956,XRCC6,0,0,18.694842687804424,Complete
P22234,PAICS,0,0,18.68557741163067,Complete
Q13126,MTAP,0,0,18.654731388801927,Complete
P53985,SLC16A1,0,0,18.623914012998327,Complete
P01903,HLA-DRA,4,10.256410256410255,18.45501255492643,MAR
Q9NRY5,FAM114A2,0,0,18.570595843010878,Complete
Q9BRF8,CPPED1,2,5.128205128205128,18.555523559918953,MAR
P04844,RPN2,0,0,18.68661283566296,Complete
O43169,CYB5B,0,0,18.505385057418113,Complete
P43490,NAMPT,0,0,18.63625260451562,Complete
Q9UQM7,CAMK2A,5,12.82051282051282,18.687757874354382,MNAR
O43765,SGTA,0,0,18.64828809301263,Complete
Q99439,CNN2,7,17.94871794871795,17.935094522757474,MNAR
Q2TAA2,IAH1,0,0,18.58819998219382,Complete
Q9BSL1,UBAC1,1,2.564102564102564,18.604687065154902,MAR
P09497,CLTB,1,2.564102564102564,18.365727224192153,MAR
P09651,HNRNPA1,0,0,18.401892382995484,Complete
O14791,APOL1,6,15.384615384615385,17.75641316554664,MNAR
P51687,SUOX,2,5.128205128205128,18.49531706598437,MAR
Q9UJY1,HSPB8,2,5.128205128205128,18.501081653059234,MAR
O00233,PSMD9,0,0,18.441758999391812,Complete
Q96PE7,MCEE,10,25.64102564102564,18.491288661367708,MNAR
Q9NTG7,SIRT3,5,12.82051282051282,18.506774076736214,MNAR
Q9NQW7,XPNPEP1,0,0,18.578186402423732,Complete
Q15691,MAPRE1,0,0,18.53825628242282,Complete
Q07955,SRSF1,1,2.564102564102564,18.50952524009945,MAR
P34896,SHMT1,0,0,18.52894313778301,Complete
Q13247,SRSF6,5,12.82051282051282,18.52589815458511,MNAR
P55795,HNRNPH2,2,5.128205128205128,18.531769640010385,MAR
Q6UW68,TMEM205,1,2.564102564102564,18.571412182403186,MAR
P30040,ERP29,2,5.128205128205128,18.467857000346676,MAR
P50570,DNM2,0,0,18.550599842692456,Complete
Q02641,CACNB1,4,10.256410256410255,18.600736280145824,MAR
Q9NP79,VTA1,3,7.6923076923076925,18.573561810111354,MAR
Q03154,ACY1,0,0,18.49274407504508,Complete
Q05682,CALD1,3,7.6923076923076925,17.70636726279706,MAR
P18077,RPL35A,11,28.205128205128204,18.128861096512527,MNAR
P43487,RANBP1,1,2.564102564102564,18.149406598341944,MAR
Q9UNE7,STUB1,4,10.256410256410255,18.54919879262558,MAR
P50579,METAP2,1,2.564102564102564,18.535620310574974,MAR
Q7L1Q6,BZW1,1,2.564102564102564,18.44872054718159,MAR
P08311,CTSG,11,28.205128205128204,18.02682018236873,MNAR
P53778,MAPK12,4,10.256410256410255,18.506179326572934,MAR
O75431,MTX2,8,20.51282051282051,18.29870533065508,MNAR
P48507,GCLM,1,2.564102564102564,18.110982906732158,MAR
Q16563,SYPL1,0,0,18.507654264780456,Complete
Q96AC1,FERMT2,0,0,18.45469590033293,Complete
Q00839,HNRNPU,0,0,18.389740197831124,Complete
Q86X76,NIT1,0,0,18.47720902769183,Complete
Q07866,KLC1,8,20.51282051282051,18.381218028440248,MNAR
Q5HYK3,COQ5,2,5.128205128205128,18.425113234295598,MAR
